main_category,productId,retailerProductId,name,price_eur,price_per_kg_eur,categoryPath,brand,available,maxQuantityReached,featured,guaranteed_life_quantity,guaranteed_life_unit,size_value,attributes_labels,image_src
Epicerie Salée,8da3c08d-602d-4e55-962a-953838d05b56,MPX_1398450,Barilla pates penne rigate au blé complet integrale 500g,1.75,3.5,"['Epicerie Salée', 'Pâte, Riz, Céréale et Purée', 'Pâtes', 'Pâtes courtes']",Barilla,True,False,false,6.0,MONTH,500g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/0e2000e2-a348-4605-be36-d2e90bbfc138/300x300.jpg
Epicerie Salée,ef157d43-5c60-4e4f-b964-b5c009771123,MPX_3537828,L'Atelier Blini Olives Vertes Et Noires Ail & Herbes De Provence Bio 150G,4.59,30.6,"['Fruits & Légumes', 'Prêts à consommer', 'Olives et Tapenades']",Atelier Blini,True,False,false,2.0,WEEK,150g,['Produit bio'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/8111c1ef-aa0d-4dfb-9419-94deb5ff54da/300x300.jpg
Epicerie Salée,99a7614a-b476-4009-98c0-10a90bab3ba9,MPX_3953854,Rummo Sauce Bolognaise 340g,4.49,13.21,"['Produits du monde', 'Italie - Italia', 'Sauces']",RUMMO,True,False,false,1.0,YEAR,340g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/d96044b2-9d6d-4660-bae5-d3fcc48a174e/300x300.jpg
Epicerie Salée,9c995fa4-80dd-420c-a9e0-ede5b5f99e51,MPX_159902,Monoprix Gourmet Pâtes Coquillettes d'Alsace 250g,1.79,7.16,"['Nos régions de France', 'Grand Est', 'Alsace']",Monoprix Gourmet,True,False,false,1.0,YEAR,250g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/d796512c-59c6-4313-a6b8-eaa513d81f67/300x300.jpg
Epicerie Salée,ce4584ce-c199-413a-a1a6-00de81662815,MPX_2822734,Heinz Sauce Barbecue Classic Flacon Souple 260G,2.29,8.81,"['Nos sélections', 'Inspiration du moment', '& Barbecue', 'Sauce et Assaisonnement']",Heinz,True,False,false,2.0,MONTH,260g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/1580baae-7613-46ca-ae85-b788e21ef41e/300x300.jpg
Epicerie Salée,0e04f09c-0fe5-4682-8b23-257ccc8c6775,MPX_6613111,Tipiak Croûtons de Pain Croustillants Nature 75g,1.79,23.87,"['Promotions', 'Les promos à ne pas manquer', 'Promo 30% de remise immédiate']",Tipiak,True,False,false,6.0,MONTH,75g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/374600af-6257-4842-af82-11270a6e9579/300x300.jpg
Epicerie Salée,422e3fa5-13d3-40d3-a7f5-00320b7c37b9,MPX_3392182,Maggi Bouillon Bio Volaille 80g,2.59,32.38,"['Nos recettes', 'Recettes Gastronomie Française', '& Poulet fermier mijoté']",MAGGI,True,False,false,2.0,MONTH,80g,['Produit bio'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/5549aec8-cb65-4db4-8856-8fb56ee8cdd9/300x300.jpg
Epicerie Salée,ebddfd80-d00a-4bf9-bf6b-de2569cf49b8,MPX_3172462,Barilla pates coquillettes bio 500g,2.29,4.58,"['Bio', 'Epicerie salée bio', 'Pâte bio']",Barilla,True,False,false,6.0,MONTH,500g,['Produit bio'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/d0f8a032-375a-458c-9a37-496edb71823f/300x300.jpg
Epicerie Salée,6e06804c-a774-4a0a-a4ba-5c0dfd02fb82,MPX_3306887,Knorr Bouillon de Poule Bio 6 Cubes 60g,1.95,29.55,"['Promotions', 'Promo Exclusivités Web', 'Bouillon et Fond de sauce Knorr, 50% sur le 2ème']",Knorr,True,False,false,2.0,MONTH,66g,['Produit bio'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/2df9ceff-81b3-4ba7-a201-24884dd7d878/300x300.jpg
Epicerie Salée,600569f3-7922-4c21-9a2d-498e2f4f3109,MPX_6621866,Mutti Tomates Pelées Zéro Résidu de Pesticides 400g,1.59,6.12,"['Promotions', 'Promo Epicerie', 'Promo Epicerie Salée']",Mutti,True,False,false,1.0,YEAR,260g,['Produit vegan'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/41959815-b4f3-43b2-97ae-052936e08784/300x300.jpg
Epicerie Salée,84dc7d77-6563-411b-a20c-6a653823dacf,MPX_2428276,Poco Loco 6 Wraps Original 370g,2.35,6.35,"['Produits du monde', 'Mexique - México', 'Tortilla et Wrap']",Poco Loco,True,False,false,1.0,MONTH,370g,"['Produit végétarien', 'Produit vegan']",https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/dc655988-693a-4f9b-8201-a77ffe585f62/300x300.jpg
Epicerie Salée,92415835-67bd-4e97-8830-720191a95753,MPX_156058,Monoprix huile de colza 1L,2.69,2.69,"['Promotions', 'Promo Epicerie', 'Promo Epicerie Salée']",Monoprix,True,False,false,2.0,MONTH,1L,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/33614d29-dd9b-4ab3-bb8e-7463877c1e39/300x300.jpg
Epicerie Salée,08d02164-ad1d-49fd-a60a-8ca2113044ed,MPX_2414173,Barilla pâtes penne rigate sans gluten 400g,2.65,6.63,"['Epicerie Salée', 'Pâte, Riz, Céréale et Purée', 'Pâtes', 'Pâtes courtes']",Barilla,True,False,false,6.0,MONTH,400g,['Produit végétarien'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/319756f8-c2c8-4a52-840b-37409cbd92e4/300x300.jpg
Epicerie Salée,921674cd-bd72-4076-80ca-07dc63058794,MPX_3441736,Stimula Vinaigre d'alcool blanc 1L,0.79,0.79,"['Epicerie Salée', 'Assaisonnement et Condiment', 'Vinaigre, Vinaigrette et Sauce salade', 'Vinaigre de vin et de cidre']",STIMULA,True,False,false,,,1L,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/3e1ddb72-938c-4004-a713-e8993fdd6684/300x300.jpg
Epicerie Salée,cfc4003a-a83f-4678-8353-6817d41e1dab,MPX_1847525,Kara Lait De Coco Fluide 200ml,1.65,8.25,"['Produits du monde', 'Asie 亚洲', 'Lait et Crème de coco']",Kara,True,False,false,1.0,MONTH,200ml,"['Produit halal', 'Produit casher']",https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/b23b4fe0-edc0-4b64-9b24-0206063a7320/300x300.jpg
Epicerie Salée,0f6f6e58-1d69-4fc7-bf3c-333929fc1871,MPX_344211,Barilla sauce pesto genovese au basilic frais 190g,2.75,14.47,"['Epicerie Salée', 'Sauce et Base culinaire', 'Pesto']",Barilla,True,False,false,2.0,MONTH,190g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/94343d73-de2e-4132-b8f0-141a0dee8dc2/300x300.jpg
Epicerie Salée,1551a49f-37b9-4148-b56f-cf138623e319,MPX_2339292,Rummo Pâte Fusilli n°48 500g,2.49,4.98,"['Produits du monde', 'Italie - Italia', 'Pâtes, Riz et Risotto']",Rummo,True,False,false,1.0,YEAR,500g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/53655bea-828b-49cd-a509-8af45accb369/300x300.jpg
Epicerie Salée,53e614d8-ccac-4bc4-bdcb-30ae769effc4,MPX_139613,Monoprix Chair de Tomates 400g,1.19,2.98,"['Nos sélections', 'Inspiration du moment', '& Frigo vide', 'Epicerie salée']",Monoprix,True,False,false,6.0,MONTH,400g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/a0c5c811-8a7d-4d03-8ae3-724c909dc63c/300x300.jpg
Epicerie Salée,957a5cc7-828d-4ff8-aaac-330d68aaf5d7,MPX_2876038,Suzi Wan Lait de Coco 200ml,1.99,9.95,"['Produits du monde', 'Asie 亚洲', 'Lait et Crème de coco']",Suziwan,True,False,false,2.0,MONTH,200ml,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/29204285-aa22-4fe8-9641-1883c82b9855/300x300.jpg
Epicerie Salée,7821b17d-aaec-4f12-9b0a-b90bc45dc505,MPX_2259805,Kühne Cornichons En Bocal Recette Paysanne Aigres-Doux 360G,2.99,8.31,"['Nos sélections', 'Inspiration du moment', '& Fondus de la raclette', 'Légumes Frais & Condiments']",Kühne,True,False,false,6.0,MONTH,360g,"['Produit végétarien', 'Produit vegan']",https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/8493078c-f1b2-4d6c-b6f3-04b5372779c7/300x300.jpg
Epicerie Salée,8063d8cb-74a6-44b1-bc00-83e242bc9544,MPX_3835925,Monoprix Filets de Maquereaux au Naturel 176g,1.95,19.9,"['Mes marques Monoprix', 'Monoprix', 'Epicerie salée', 'Conserve et Plat Cuisiné']",Monoprix,True,False,false,1.0,YEAR,98g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/45a24c38-3573-4cb7-9b5e-c21f06f8c996/300x300.jpg
Epicerie Salée,f931fd09-7a04-4b48-8f68-4a6cd6cb7e58,MPX_1681023,Maille Velours De Vinaigre Balsamique De Modène 25 Cl,4.95,19.8,"['Epicerie Salée', 'Assaisonnement et Condiment', 'Vinaigre, Vinaigrette et Sauce salade', 'Vinaigre balsamique et Xérès']",Maille,True,False,false,2.0,MONTH,250ml,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/e36eab26-ac0a-4903-a2a2-1266360f8474/300x300.jpg
Epicerie Salée,3e4a7d60-73bf-4d74-a6af-d16a7cf4e54a,MPX_1737267,Barilla sauce tomates basilic 200g,1.69,8.45,"['Epicerie Salée', 'Sauce et Base culinaire', 'Sauce tomate cuisinée', 'Autres']",Barilla,True,False,false,6.0,MONTH,200g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/33aaab0f-dd2b-440e-862f-00a6de14cc3d/300x300.jpg
Epicerie Salée,fd62388e-c9a8-4a16-a683-25b8f7ab65ef,MPX_1351038,La Baleine Sel de mer gros iodé étui carton 1kg,0.79,0.79,"['Nos sélections', 'Inspiration du moment', '& Sélection gros formats', 'Epicerie salée et sucrée']",La baleine,True,False,false,,,1kg,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/ddb6b8de-9a65-418a-bca7-c54044dfdfb2/300x300.jpg
Epicerie Salée,af2ef2eb-50e0-4ad5-aa53-e3b64dd7605b,MPX_3988975,Cassegrain Ratatouille À La Provençale 660G,4.59,6.95,"['Epicerie Salée', 'Conserve', 'Conserve de légume']",Cassegrain,True,False,false,6.0,MONTH,660g,['Produit vegan'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/f3a7c54b-2a87-4d09-a890-ee55f23452b5/300x300.jpg
Epicerie Salée,37db1879-40c8-4c2f-b63b-0dd0a440274c,MPX_3766392,Atelier blini recette fouetée au fromage frais échalotte et ciboulette 140g,3.89,27.79,"['Epicerie Salée', 'Produit apéritif', 'Tartinable et Produit de la Mer', 'Tapenade et Autre Tartinable']",Atelier blini,True,False,false,1.0,WEEK,140g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/ba32ee62-6d18-4878-9a82-961841198f7b/300x300.jpg
Epicerie Salée,91beeecd-39c1-462e-8cec-540442dc97d3,MPX_1333544,Monoprix Coquillettes Prêt en 9 minutes 1kg,1.79,1.79,"['Epicerie Salée', 'Pâte, Riz, Céréale et Purée', 'Pâtes', 'Pâtes courtes']",Monoprix,True,False,false,1.0,YEAR,1kg,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/c8f69117-1513-446c-aaf0-3c27ed711f85/300x300.jpg
Epicerie Salée,ec764743-4cdc-423e-8860-127acb734af9,MPX_1468312,Kara Crème De Coco Onctueuse 200ml,2.15,10.75,"['Produits du monde', 'Asie 亚洲', 'Lait et Crème de coco']",Kara,True,False,false,1.0,MONTH,200ml,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/cea75ad6-2e37-43e8-88db-92875bf0e91f/300x300.jpg
Epicerie Salée,eb69edce-8b32-4755-a527-1b26ed244ccf,MPX_10646,Ducros Ail Semoule 60g,2.29,38.17,"['Epicerie Salée', 'Assaisonnement et Condiment', 'Epice, Sel et Poivre', 'Epice']",Ducros,True,False,false,6.0,MONTH,60g,['Produit vegan'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/6d04ebaa-4ebe-4a61-9958-e1911138a7f7/300x300.jpg
Epicerie Salée,4d4ba45e-6f8f-4d9f-b9a8-5034a249ceb3,MPX_3955112,Bonduelle Maïs sans sucres ajoutés 3x140g,2.79,6.64,"['Epicerie Salée', 'Conserve', 'Conserve de légume', 'Maïs et Soja en conserve']",Bonduelle,True,False,false,1.0,YEAR,3 x 140g,['Produit vegan'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/7bf1faa7-7101-4154-992b-bb980f0a3497/300x300.jpg
Epicerie Salée,96f5346e-d9ab-4ce2-a1fe-a3c20b981610,MPX_3513339,Monoprix huile d'olive vierge extra fruitée 1L,11.5,11.5,"['Nos recettes', 'Recettes de Chefs', ""& Luana Belmondo - Fregola all'Amatriciana""]",Monoprix,True,False,false,2.0,MONTH,1L,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/9d522ebb-a3fe-44d9-a561-39a312235468/300x300.jpg
Epicerie Salée,65c16605-d786-4c48-bc01-75a3357bb25c,MPX_3292069,Kara lait de coco light 20cl,1.75,8.75,"['Produits du monde', 'Asie 亚洲', 'Lait et Crème de coco']",Kara,True,False,false,1.0,MONTH,200ml,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/fda30e7e-8982-4342-8b48-f1da0341f21a/300x300.jpg
Epicerie Salée,a9b12cb4-91c2-4bb6-a672-5c33de4ad490,MPX_801688,Monoprix Haricots Blancs Cuisinés à la Tomate 250g,0.95,3.8,"['Mes marques Monoprix', 'Monoprix', 'Epicerie salée', 'Conserve et Plat Cuisiné']",Monoprix,True,False,false,1.0,YEAR,250g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/4cdabd0c-3597-45b6-9d0e-7be09e60c2c2/300x300.jpg
Epicerie Salée,26415a6f-df79-40e2-a104-94bfac972718,MPX_2863236,Monoprix Gourmet Tarama Premium 180g,2.99,16.61,"['Epicerie Salée', 'Produit apéritif', 'Tartinable et Produit de la Mer', 'Houmous et Tarama']",Monoprix Gourmet,True,False,false,1.0,WEEK,180g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/38bbc271-9d67-4f17-805e-5e88c777569b/300x300.jpg
Epicerie Salée,c4c42487-3f5c-46a2-8fea-bb28a9adb4a3,MPX_1819927,Petit Navire Thon Vapeur Nature 130G,2.79,21.46,"['Epicerie Salée', 'Conserve', 'Conserve de poisson', 'Thon au naturel en conserve']",Petit navire,True,False,false,1.0,YEAR,130g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/9c1137a4-e6e6-46d1-894e-776086a03d77/300x300.jpg
Epicerie Salée,7bdc4fb8-c9d8-4225-9a3a-a3eea4ec9ab8,MPX_148411,Monoprix Petits Pois Extra-Fins & Jeunes Carottes À L'Etuvée 530G,1.35,2.55,"['Nos sélections', 'Inspiration du moment', 'Nos coups de coeur Origine France']",Monoprix,True,False,false,1.0,YEAR,530g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/9ffece1c-8fd0-402c-ac4c-17e362c32498/300x300.jpg
Epicerie Salée,45243112-853e-4e64-85fb-9b54e0da6d55,MPX_3513342,Monoprix Bio Pur jus de citron de Sicile 250ml,2.09,8.36,"['Nos recettes', 'Recettes de Chefs', '& Fusilloni sauce moutarde']",Monoprix Bio,True,False,false,2.0,MONTH,250ml,['Produit bio'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/59ad6658-7d9a-4cd8-9270-8d09c7b86b4d/300x300.jpg
Epicerie Salée,be82569d-c688-4a90-b13b-815b5b697549,MPX_160134,Monoprix Petits pois à l'étuvée extra-fins 560g,1.89,3.37,"['Nos sélections', 'Inspiration du moment', 'Nos coups de coeur Origine France']",Monoprix,True,False,false,1.0,YEAR,560g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/dcb184aa-42d8-45d9-9521-844d7577811b/300x300.jpg
Epicerie Salée,9b9063bc-4e8f-40e9-a1f2-28cd55d54b7c,MPX_2337034,Michel et Augustin Petits beurre apéritif Comté AOP 100g,3.69,36.9,"['Epicerie Salée', 'Produit apéritif', 'Chips et Biscuit Apéritif', 'Crackers et Bretzel']",Michel et augustin,True,False,false,1.0,MONTH,100g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/b43f159f-18ed-476d-96ae-13365a3a673f/300x300.jpg
Epicerie Salée,d3e9403c-7a59-4eab-924e-3f27bf60d7d5,MPX_162865,"Mamee Nouilles instantanées, saveur poulet 85 g",0.85,10.0,"['Produits du monde', 'Asie 亚洲', 'Nouilles et Vermicelles']",Mamee,True,False,false,6.0,MONTH,85g,['Produit halal'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/1fe18313-8530-46db-a20c-481435794644/300x300.jpg
Epicerie Salée,78acd533-9d14-4527-bc9b-6ab7dfa9ccd7,MPX_1895629,Maille Mayonnaise Fine Qualité Traiteur Bocal 320g,3.29,10.28,"['Epicerie Salée', 'Sauce et Base culinaire', 'Mayonnaise, Ketchup et Autres', 'Mayonnaise']",Maille,True,False,false,1.0,MONTH,320g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/dd01348d-9bc9-47a7-9491-d0c23f0af47e/300x300.jpg
Epicerie Salée,5a3978d4-3c80-462c-954c-c99524be3699,MPX_84138,Barilla pates lasagnes aux oeufs collezione 500g,2.59,5.18,"['Epicerie Salée', 'Pâte, Riz, Céréale et Purée', 'Pâtes', 'Pâtes à farcir, Pâtes à bouillon']",Barilla,True,False,false,6.0,MONTH,500g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/cc32b413-9ccc-405b-9852-ff0d74894e1d/300x300.jpg
Epicerie Salée,e28e3d58-3eef-4454-9565-3b03fe20a826,MPX_6618373,Ben's Original Riz Tomate à l’Italienne Micro-Ondable 220 g,2.19,9.95,"['Epicerie Salée', 'Pâte, Riz, Céréale et Purée', 'Riz', 'Riz express']",Ben's original,True,False,false,2.0,MONTH,220g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/1d563cc1-4c8c-4e6d-983a-047e4175ce34/300x300.jpg
Epicerie Salée,fcbaea47-2041-4fa7-8b9e-23576e477c1d,MPX_1111772,Monoprix Riz Thaï Naturellement Parfumé 10 Minutes 500G,1.05,2.1,"['Nos sélections', 'Inspiration du moment', '& Frigo vide', 'Epicerie salée']",Monoprix,True,False,false,6.0,MONTH,500g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/aa0e8e71-45c5-4793-992b-9dce029283e1/300x300.jpg
Epicerie Salée,e98e0563-95c1-447c-a55a-014ba8987501,MPX_1558266,Tyrrell's Chips de pomme de terre sel et poivre 150g,3.95,26.33,"['Epicerie Salée', 'Produit apéritif', 'Chips et Biscuit Apéritif', 'Chips']",Tyrrell's,True,False,false,2.0,MONTH,150g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/ee9c1c84-abee-4dec-ac8c-51ea7f515691/300x300.jpg
Epicerie Salée,2f8671a5-4091-48b9-a9db-d1588674e209,MPX_84132,Barilla pates penne rigate 500g,1.29,2.58,"['Epicerie Salée', 'Pâte, Riz, Céréale et Purée', 'Pâtes', 'Pâtes courtes']",Barilla,True,False,false,6.0,MONTH,500g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/ff6a9006-8077-4f72-b2c4-034e8cca791e/300x300.jpg
Epicerie Salée,dd624934-7733-4491-abe7-9f1dfcaff0ab,MPX_3093879,Conserverie Parmentier Sardines à L'Huile d'Olive Vierge Extra 135g,2.15,22.63,"['Epicerie Salée', 'Conserve', 'Conserve de poisson', 'Sardine en conserve']",Parmentier,True,False,false,1.0,YEAR,95g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/11f8f7e8-c861-4c54-b51c-75b7d52bbcb8/300x300.jpg
Epicerie Salée,be3c6600-b5ac-4114-b0b7-07f602e4a57e,MPX_1863643,Old El Paso Kit Pour Fajitas Saveur Original Barbecue 500g,6.49,12.98,"['Produits du monde', 'Mexique - México', 'Kit Tacos, Fajitas et Burritos']",OLD EL PASO,True,False,false,2.0,MONTH,500g,['Produit vegan'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/23bae0eb-f60a-4ca2-965f-522aa07a5920/300x300.jpg
Epicerie Salée,a8fbdd2f-b4b1-4a57-8afc-64aab5d6182d,MPX_6679587,Doritos goût Nachos Cheese 160g,2.69,16.81,"['Epicerie Salée', 'Produit apéritif', 'Chips et Biscuit Apéritif', 'Chips']",Doritos,True,False,false,1.0,MONTH,160g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/a02b4687-0574-4da3-aea9-13e8f650c96b/300x300.jpg
Epicerie Salée,7fa167ad-8f87-4883-a76e-804f9b62396a,MPX_1037124,Seeberger Noix De Cajou Naturelle 200G,5.99,29.95,"['Epicerie Sucrée', 'Céréale et Barre', 'Fruits Secs et Graines', 'Amandes, Noix et Autres Fruits à Coques']",Seeberger,True,False,false,2.0,MONTH,200g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/039b2004-f0e8-46b8-a407-609769eeadfa/300x300.jpg
Epicerie Salée,f4ba3ea9-74db-49a9-af29-2ff373fae178,MPX_2133913,Atelier Blini Blinis Frais Au Blé Tendre 135G,2.29,16.96,"['Pain et Viennoiserie', 'Toast, Canapé et Blini', 'Blini']",Atelier Blini,True,False,false,1.0,WEEK,135g,['Produit végétarien'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/51f3829d-9e70-4fca-8d01-e2d1858329c0/300x300.jpg
Epicerie Salée,5af30d0e-1db4-44ca-a285-ed5fd7184eef,MPX_573282,Monoprix Haricots verts très fins coupés 3 x 110g,2.39,7.24,"['Nos sélections', 'Inspiration du moment', 'Nos coups de coeur Origine France']",Monoprix,True,False,false,1.0,YEAR,3 x 110g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/0c4547d9-4665-4430-b925-1abf351cea7a/300x300.jpg
Epicerie Salée,8b3bd514-7b8b-42a5-bc1b-716018cfdf5c,MPX_3255838,Petti Purée de Tomates Extra-fine Bio 500g,3.09,6.18,"['Epicerie Salée', 'Sauce et Base culinaire', 'Concentré, Coulis et Purée']",Petti,True,False,false,6.0,MONTH,500g,['Produit bio'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/b18ce2c4-7f90-4913-8719-a21d50003c2c/300x300.jpg
Epicerie Salée,e55f8d07-cca2-4ed4-95cf-a733142ecd97,MPX_162538,Connétable Sardines À L'Ancinenne À L'Huile D'Olive Vierge Extra 87G,2.99,34.37,"['Epicerie Salée', 'Conserve', 'Conserve de poisson', 'Sardine en conserve']",Connétable,True,False,false,1.0,YEAR,87g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/ae18331b-041d-4a8f-8b0f-f103d0c1b8f0/300x300.jpg
Epicerie Salée,1f4e0218-7a74-47e1-8969-98f662ba48cb,MPX_3885667,Garofalo Mafalda Corta 500g,2.99,5.98,"['Epicerie Salée', 'Pâte, Riz, Céréale et Purée', 'Pâtes', 'Pâtes courtes']",Garofalo,True,False,false,1.0,YEAR,500g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/17054933-fb52-4df5-92f0-9e47929ff742/300x300.jpg
Epicerie Salée,0c77c834-c1ee-44bb-a122-b96da2221a67,MPX_2495878,Bonduelle Haricots Rouges Façon Chili 400g,1.85,4.63,"['Epicerie Salée', 'Conserve', 'Conserve de légume', 'Haricot et Flageolet en conserve']",Bonduelle,True,False,false,1.0,YEAR,400g,['Produit vegan'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/9f1da381-9dfc-4866-9aa5-e9827c095278/300x300.jpg
Epicerie Salée,7092fe77-2213-4a9c-ba5d-264cdd6ff676,MPX_6644977,Monoprix jus de citron de Sicile 200ml,0.99,4.95,"['Epicerie Salée', 'Assaisonnement et Condiment', 'Vinaigre, Vinaigrette et Sauce salade', 'Jus de citron']",Monoprix,True,False,false,2.0,MONTH,200ml,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/d79d4ba3-5819-432e-b9af-f4863210b3cf/300x300.jpg
Epicerie Salée,1bea64b6-cd69-49f0-98af-9c54a212ed9b,MPX_3550874,Monoprix Bio Haricots Rouges Bio 250g,2.55,10.2,"['Produits du monde', 'Mexique - México', 'Sauces et Accompagnements']",Monoprix Bio,True,False,false,1.0,YEAR,250g,['Produit bio'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/f1a3f495-b854-45ab-ae02-7293fff8fa84/300x300.jpg
Epicerie Salée,a9907642-7883-4c20-8058-0b5ebf9252a9,MPX_4003997,Bonduelle Haricots Verts Extra fin 4/4 440g,2.79,6.34,"['Epicerie Salée', 'Conserve', 'Conserve de légume', 'Haricot et Flageolet en conserve']",Bonduelle,True,False,false,1.0,YEAR,440g,"['Produit végétarien', 'Produit vegan']",https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/8b814d8f-5a99-4c42-b5f3-054dc0379faa/300x300.jpg
