id,stock,available,title,packaging,brand,product_price,crossed_out_price,unit_price,kilo_litre_price,category
217640,5,True,Lessive liquide alpine,La bouteille de 1.5L - 34 lavages,Ariel,14.01,15.23,9.16,0.42,Lessives liquides classiques
196581,2,True,Lessive liquide - Active clean,La bouteille de 2.5l - 56 lavages ,Skip,21.38,,8.48,0.39,Lessives liquides classiques
196952,1,True,Lessive liquide - Bouquet de Provence,La bouteille de 1.8l - 40 lavages,Persil,8.58,,4.77,0.22,Lessives liquides classiques
217613,6,True,Simply - Lessive liquide propre & frais,"La bouteille de 1,4L - 33 lavages",Ariel,8.88,,5.98,0.27,Lessives liquides classiques
196577,2,True,Lessive liquide - Active clean,La bouteille de 1.6l - 37 lavages ,Skip,14.1,,8.47,0.39,Lessives liquides classiques
233005,1,True,Lessive liquide détachante fraîcheur d'été,"la recharge de 1,485l",Maison Verte,8.6,,5.79,,Lessives liquides classiques
196953,3,True,Lessive liquide - Douceur d'amande,La bouteille de 1.8l - 40 lavages,Persil,9.41,,5.23,0.24,Lessives liquides classiques
129652,5,True,Lessive liquide Ecolabel,"le bidon de 1,5 l - 30 lavages","Apta, une marque Intermarché",4.98,,3.32,0.17,Lessives liquides classiques
231182,1,True,Lessive liquide Total,"le bidon de 1,9l - 44 lavages",X-Tra,10.33,,5.22,,Lessives liquides classiques
230994,2,True,Lessive liquide couleurs,"le bidon de 1,35l - 27 lavages",Mir,9.14,,6.77,0.34,Lessives liquides classiques
230989,1,True,Lessive liquide Total savon de Marseille et aloe vera,"le bidon de 2,8l - 63 lavages",X-Tra,13.0,,4.59,,Lessives liquides classiques
196955,2,True,Lessive liquide - Bouquet de Provence,La bouteille de 2.5l - 57 lavages,Persil,12.62,,4.92,0.23,Lessives liquides classiques
142486,4,True,Lessive Laine & Soie,"le flacon de 1,5 l - 30 lavages","Apta, une marque Intermarché",4.53,,3.02,0.16,Lessives liquides classiques
217580,2,True,Lessive liquide,La bouteille de 1L de 24 lavages,Ariel,11.56,,10.7,0.49,Lessives liquides classiques
217578,2,True,+ Ultra - Lessive liquide détachante,La bouteille de 990ml - 22 lavages,Ariel,11.35,11.88,11.46,0.52,Lessives liquides classiques
141643,5,True,Lessive liquide fraîcheur Grand Air,"le bidon de 1,25 l - 25 lavages","Apta, une marque Intermarché",4.12,,3.3,0.17,Lessives liquides classiques
212202,4,True,Lessive au savon noir détachante,"la recharge de 1,7l - 37 lavages",Briochin,7.75,,4.56,0.21,Lessives liquides classiques
142484,5,True,Lessive Black,"le flacon de 1,5 l - 30 lavages","Apta, une marque Intermarché",4.49,,2.99,0.15,Lessives liquides classiques
196578,1,True,Lessive liquide fraîcheur intense,La bouteille de 1.6l - 37 lavages,Skip,13.98,,8.4,0.38,Lessives liquides classiques
196576,6,True,Lessive liquide - Active clean,La bouteille de 1.1l - 26 lavages,Skip,11.36,,9.71,0.44,Lessives liquides classiques
157643,5,True,Lessive liquide savon noir,"le bidon de 2,27 l",Briochin,9.89,,4.36,0.2,Lessives liquides classiques
220558,6,True,Lessive liquides sensitive - 26 lavages,"Le bidon de 1,1L",Le Chat,10.14,,8.67,0.39,Lessives liquides classiques
217581,11,True,Lessive liquide,La bouteille de 1L - 24 lavages,Ariel,11.67,,10.81,0.49,Lessives liquides classiques
217579,5,True,Lessive fraicheur longue durée touche de Lenor,La bouteille de 1L - 22 lavages,Ariel,11.42,,11.54,0.52,Lessives liquides classiques
157645,3,True,Lessive liquide peaux sensibles sans parfum,"le bidon de 2,27 l",Briochin,10.52,,4.63,0.22,Lessives liquides classiques
212203,4,True,Lessive au savon de Marseille linge délicat,"la recharge de 1,7l - 37 lavages",Briochin,7.92,,4.66,0.22,Lessives liquides classiques
217577,12,True,Lessive liquide + Active,La bouteille de 1L - 22 lavages,Ariel,11.27,,11.38,0.52,Lessives liquides classiques
230245,4,True,"lessive liquide pur muguet, 29 doses",le flacon de 1.3l,Persil,8.5,,6.44,,Lessives liquides classiques
228523,0,True,"Lessive liquide détergent ambre et orchidée, 32 doses",le flacon de 1.4l,Dash,12.57,,8.73,0.4,Lessives liquides classiques
219146,0,True,Sensitive - Lessive liquide savon de Marseille Aloé Vera,"Le bidon de 1,89l - 42 lavages",Le Chat,13.1,,6.93,0.32,Lessives liquides classiques
142490,0,True,Lessive Cœur de Provence,"le flacon de 2,2 l","Apta, une marque Intermarché",5.28,5.55,2.4,0.12,Lessives liquides classiques
220553,0,True,Lessive liquide bicarbonate - Expert  - 44 lavages,Le bidon de 2L ,Le Chat,13.41,,6.77,0.31,Lessives liquides classiques
236169,0,True,Lessive liquide cycle court Efficacité Express - 37 lavages,"le bidon de 1,4l",Skip,15.28,,10.32,0.42,Lessives liquides classiques
193885,6,True,Lessive concentrée désinfectante fraicheur florale,"Le bidon de 1,7l - 34 lavages",Sanytol,13.56,,7.98,0.4,Lessives liquides concentrées
217614,5,True,Lessive liquide de France,La bouteille de 2L,Ariel,17.19,,17.19,,Lessives liquides concentrées
211450,1,True,Lessive liquide Ecolabel Savon Végétal - Hypoallergénique,"la bouteille de 1,53l - 34 lavages",L'Arbre Vert,8.68,,5.67,0.26,Lessives liquides hypoallergéniques
211671,3,True,Lessive liquide amande douce - hypoallergénique,"la recharge de 1,53l - 34 lavages",L'Arbre Vert,8.02,,5.24,0.24,Lessives liquides hypoallergéniques
211672,6,True,Lessive liquide éveil floral hypoallergénique,"la recharge de 1,53l - 34 lavages",L'Arbre Vert,8.02,,5.24,0.24,Lessives liquides hypoallergéniques
211500,5,True,Lessive liquide savon végétal hypoallergénique,"la bouteille de 2,02l - 45 lavages",L'Arbre Vert,10.81,,5.34,0.25,Lessives liquides hypoallergéniques
211502,0,True,Lessive liquide savon végétal Ecolabel - hypoallergénique,"la recharge de 1,53l - 34 lavages",L'Arbre Vert,7.37,,4.82,0.22,Lessives liquides hypoallergéniques
138573,2,True,Lessive poudre outdoor fresh,la boîte de 1.250kg,"Apta, une marque Intermarché",4.45,,3.56,,Lessives en poudre
230995,4,True,Lessive liquide laine,"le bidon de 1,35l - 27 lavages",Mir,8.2,,6.07,0.31,Lessives spécifiques
230710,3,True,Lessive liquide raviveur noir,"le bidon de 1,35l - 27 lavages",Mir,8.26,,6.12,0.31,Lessives spécifiques
142486,4,True,Lessive Laine & Soie,"le flacon de 1,5 l - 30 lavages","Apta, une marque Intermarché",4.53,,3.02,0.16,Lessives spécifiques
23463,2,True,Lessive liquide laine et soie,"la bouteille de 1,5L",Woolite,6.6,,4.4,,Lessives spécifiques
142484,5,True,Lessive Black,"le flacon de 1,5 l - 30 lavages","Apta, une marque Intermarché",4.49,,2.99,0.15,Lessives spécifiques
181238,5,True,Feuilles Magiques - Lessive en feuilles l'essentielle,Le sachet de 25,Dr Beckmann,6.16,,0.25,,Lessives spécifiques
99910,11,True,Gel Express à la main tous textiles,le tube de 200ml,Génie,1.9,,9.5,,Lessives spécifiques
227015,4,True,Lessive en poudre lavage à la main,la boîte de 450g,Génie,2.16,,4.8,,Lessives spécifiques
19432,11,True,Express - Lessive gel main,le tube de 250ml,"Apta, une marque Intermarché",2.01,,2.01,,Lessives spécifiques
89692,22,True,Lessive à la main fraîcheur végétale,le tube de 250ml - 16 lavages,L'Arbre Vert,2.37,,9.48,,Lessives spécifiques
230995,4,True,Lessive liquide laine,"le bidon de 1,35l - 27 lavages",Mir,8.2,,6.07,0.31,Laines et Délicats
23463,2,True,Lessive liquide laine et soie,"la bouteille de 1,5L",Woolite,6.6,,4.4,,Laines et Délicats
142486,4,True,Lessive Laine & Soie,"le flacon de 1,5 l - 30 lavages","Apta, une marque Intermarché",4.53,,3.02,0.16,Laines et Délicats
230710,3,True,Lessive liquide raviveur noir,"le bidon de 1,35l - 27 lavages",Mir,8.26,,6.12,0.31,Couleurs foncées
142484,5,True,Lessive Black,"le flacon de 1,5 l - 30 lavages","Apta, une marque Intermarché",4.49,,2.99,0.15,Couleurs foncées
99910,11,True,Gel Express à la main tous textiles,le tube de 200ml,Génie,1.9,,9.5,,Lavage à la main
227015,4,True,Lessive en poudre lavage à la main,la boîte de 450g,Génie,2.16,,4.8,,Lavage à la main
19432,11,True,Express - Lessive gel main,le tube de 250ml,"Apta, une marque Intermarché",2.01,,2.01,,Lavage à la main
89692,22,True,Lessive à la main fraîcheur végétale,le tube de 250ml - 16 lavages,L'Arbre Vert,2.37,,9.48,,Lavage à la main
181238,5,True,Feuilles Magiques - Lessive en feuilles l'essentielle,Le sachet de 25,Dr Beckmann,6.16,,0.25,,Lessives en feuille
212182,4,True,Créations - Adoucissant fleur de la passion et bergamote,"la bouteille de 1,3l - 60 lavages",Cajoline,5.58,,4.04,0.1,Adoucissants
212183,4,True,Doux & Pur - Adoucissant hypoallergénique l'Original,"la bouteille de 1,3l - 60 lavages",Cajoline,5.95,,4.31,0.1,Adoucissants
66463,1,True,Adoucissant Vague d'Oxygène,le flacon de 2 l,"Apta, une marque Intermarché",3.09,,1.55,,Adoucissants
211634,5,True,Adoucissant liquide concentré grand air,"la bouteille de 1,35l - 60 lavages",Soupline,7.53,,5.58,0.13,Adoucissants
126904,14,True,Adoucissant vague d'oxygène,les 3 berlingots de 200 ml - 600ml,"Apta, une marque Intermarché",1.13,,1.88,,Adoucissants
211631,8,True,Adoucissant liquide dilué grand air,"la bouteille de 1,9l",Soupline,5.83,,3.07,,Adoucissants
226160,8,True,Lingettes Voiles séche linge assouplissantes grand air,la boîte de 20,Soupline,3.92,,0.2,,Adoucissants
231305,7,True,Parfum de linge en perles ambre et orchidée,le flacon de 235g,Lenor,9.43,,40.13,,Adoucissants
231814,2,True,"Unstoppables Parfum de Linge en Perles, Parfum Aérien",le flacon de 235g,Lenor,9.46,,40.26,,Adoucissants
211635,5,True,Adoucissant en tablettes éclat de fraîcheur,le sachet de 28 -336g,Soupline,8.14,,24.23,,Adoucissants
85710,5,True,Adoucissant concentré de fraîcheur,"le flacon de 1,5 l","Apta, une marque Intermarché",4.22,,2.81,,Adoucissants
231812,8,True,"Unstoppables Parfum De Linge En Perles, Parfum Ariel",le flacon de 235g,Lenor,9.43,,40.13,,Adoucissants
211645,11,True,Adoucissant liquide concentré lavande,"la bouteille de 1,35l - 60 lavages",Soupline,7.56,,5.82,0.13,Adoucissants
231811,14,True,"Parfum de linge light, léger et en perles, Fraîcheur De Coton",le flacon de 235g,Lenor,9.66,,41.11,,Adoucissants
135236,3,True,Adoucissant lessive concentré peaux sensibles - Hypoallergénique,la bouteille de 800ml - 53 lavages,L'Arbre Vert,3.75,,4.69,,Adoucissants
211636,17,True,Adoucissant en tablettes hypoallergénique,le sachet de 28 -336g,Soupline,8.08,,24.05,0.29,Adoucissants
231829,0,True,Adoucissant liquide ENVOLEE D'AIR - 56 doses,"le flacon de 1,176l",Lenor,6.56,,5.58,0.12,Adoucissants
231824,0,True,Adoucissant liquide JASMIN ET ROSE DE MAI - 56 doses,le flacon de 1173g,Lenor,6.84,,5.82,0.13,Adoucissants
211530,0,True,Adoucissant liquide concentré hypoallergénique,"la bouteille de 1,35l - 60 lavages",Soupline,7.54,,5.59,0.13,Adoucissants
66460,0,True,Adoucissant Elixir de Pêche,le flacon de 2L,"Apta, une marque Intermarché",2.55,,1.28,,Adoucissants
110252,0,True,Adoucissant lessive concentré Souffle de Pureté muguet et jasmin  - Hypoallergénique,le flacon de 800ml - 53 lavages,L'Arbre Vert,3.63,,4.54,,Adoucissants
231828,0,True,Adoucissant liquide FRAICHEUR MATINALE - 36 doses,le flacon de 501g,Lenor,6.79,,13.47,0.19,Adoucissants
231827,0,True,Adoucissant liquide RAYONS DE SOLEIL - 36 doses,le flacon de 504ml  ,Lenor,6.7,,13.29,0.19,Adoucissants
211631,8,True,Adoucissant liquide dilué grand air,"la bouteille de 1,9l",Soupline,5.83,,3.07,,Adoucissants classiques
66463,1,True,Adoucissant Vague d'Oxygène,le flacon de 2 l,"Apta, une marque Intermarché",3.09,,1.55,,Adoucissants classiques
66460,0,True,Adoucissant Elixir de Pêche,le flacon de 2L,"Apta, une marque Intermarché",2.55,,1.28,,Adoucissants classiques
212182,4,True,Créations - Adoucissant fleur de la passion et bergamote,"la bouteille de 1,3l - 60 lavages",Cajoline,5.58,,4.04,0.1,Adoucissants concentrés
211634,5,True,Adoucissant liquide concentré grand air,"la bouteille de 1,35l - 60 lavages",Soupline,7.53,,5.58,0.13,Adoucissants concentrés
85710,5,True,Adoucissant concentré de fraîcheur,"le flacon de 1,5 l","Apta, une marque Intermarché",4.22,,2.81,,Adoucissants concentrés
231814,2,True,"Unstoppables Parfum de Linge en Perles, Parfum Aérien",le flacon de 235g,Lenor,9.46,,40.26,,Adoucissants concentrés
231812,8,True,"Unstoppables Parfum De Linge En Perles, Parfum Ariel",le flacon de 235g,Lenor,9.43,,40.13,,Adoucissants concentrés
211645,11,True,Adoucissant liquide concentré lavande,"la bouteille de 1,35l - 60 lavages",Soupline,7.56,,5.82,0.13,Adoucissants concentrés
231811,14,True,"Parfum de linge light, léger et en perles, Fraîcheur De Coton",le flacon de 235g,Lenor,9.66,,41.11,,Adoucissants concentrés
135236,3,True,Adoucissant lessive concentré peaux sensibles - Hypoallergénique,la bouteille de 800ml - 53 lavages,L'Arbre Vert,3.75,,4.69,,Adoucissants concentrés
231829,0,True,Adoucissant liquide ENVOLEE D'AIR - 56 doses,"le flacon de 1,176l",Lenor,6.56,,5.58,0.12,Adoucissants concentrés
231824,0,True,Adoucissant liquide JASMIN ET ROSE DE MAI - 56 doses,le flacon de 1173g,Lenor,6.84,,5.82,0.13,Adoucissants concentrés
110252,0,True,Adoucissant lessive concentré Souffle de Pureté muguet et jasmin  - Hypoallergénique,le flacon de 800ml - 53 lavages,L'Arbre Vert,3.63,,4.54,,Adoucissants concentrés
231828,0,True,Adoucissant liquide FRAICHEUR MATINALE - 36 doses,le flacon de 501g,Lenor,6.79,,13.47,0.19,Adoucissants concentrés
231827,0,True,Adoucissant liquide RAYONS DE SOLEIL - 36 doses,le flacon de 504ml  ,Lenor,6.7,,13.29,0.19,Adoucissants concentrés
212183,4,True,Doux & Pur - Adoucissant hypoallergénique l'Original,"la bouteille de 1,3l - 60 lavages",Cajoline,5.95,,4.31,0.1,Adoucissants hypoallergéniques
135236,3,True,Adoucissant lessive concentré peaux sensibles - Hypoallergénique,la bouteille de 800ml - 53 lavages,L'Arbre Vert,3.75,,4.69,,Adoucissants hypoallergéniques
211530,0,True,Adoucissant liquide concentré hypoallergénique,"la bouteille de 1,35l - 60 lavages",Soupline,7.54,,5.59,0.13,Adoucissants hypoallergéniques
231305,7,True,Parfum de linge en perles ambre et orchidée,le flacon de 235g,Lenor,9.43,,40.13,,Adoucissants berlingots
126904,14,True,Adoucissant vague d'oxygène,les 3 berlingots de 200 ml - 600ml,"Apta, une marque Intermarché",1.13,,1.88,,Adoucissants berlingots
211635,5,True,Adoucissant en tablettes éclat de fraîcheur,le sachet de 28 -336g,Soupline,8.14,,24.23,,Adoucissants en tablettes
211636,17,True,Adoucissant en tablettes hypoallergénique,le sachet de 28 -336g,Soupline,8.08,,24.05,0.29,Adoucissants en tablettes
110252,0,True,Adoucissant lessive concentré Souffle de Pureté muguet et jasmin  - Hypoallergénique,le flacon de 800ml - 53 lavages,L'Arbre Vert,3.63,,4.54,,Adoucissant écologiques
226160,8,True,Lingettes Voiles séche linge assouplissantes grand air,la boîte de 20,Soupline,3.92,,0.2,,Adoucissants sèche-linges
212182,4,True,Créations - Adoucissant fleur de la passion et bergamote,"la bouteille de 1,3l - 60 lavages",Cajoline,5.58,,4.04,0.1,Adoucissants et Soin du linge
212183,4,True,Doux & Pur - Adoucissant hypoallergénique l'Original,"la bouteille de 1,3l - 60 lavages",Cajoline,5.95,,4.31,0.1,Adoucissants et Soin du linge
67249,1,True,Lingettes anti-transfert de couleurs,la boite de 36 lingettes,"Apta, une marque Intermarché",3.39,,0.1,,Adoucissants et Soin du linge
211634,5,True,Adoucissant liquide concentré grand air,"la bouteille de 1,35l - 60 lavages",Soupline,7.53,,5.58,0.13,Adoucissants et Soin du linge
68916,13,True,Lingettes anti-transfert de couleurs,la boite de 25,"Apta, une marque Intermarché",2.86,,0.12,,Adoucissants et Soin du linge
211631,8,True,Adoucissant liquide dilué grand air,"la bouteille de 1,9l",Soupline,5.83,,3.07,,Adoucissants et Soin du linge
212416,10,True,Power - gel anti-calcaire 4 en 1,"le flacon de 2,25 L",Calgon,18.3,,8.13,,Adoucissants et Soin du linge
144272,1,True,Désinfectant du Linge Fleurs Blanches,"le flacon de 1,5l ",Sanytol,10.84,,7.23,,Adoucissants et Soin du linge
212288,7,True,Power - gel anti-calcaire 4 en 1,le flacon de 750 ml,Calgon,5.5,,7.33,,Adoucissants et Soin du linge
127368,1,True,Désinfectant du linge fleurs blanches,le flacon de 1l,Sanytol,7.45,,7.45,,Adoucissants et Soin du linge
79506,7,True,Hygiène plus - gel anti-calcaire,le flacon de 750 ml,Calgon,6.35,6.56,8.47,,Adoucissants et Soin du linge
75207,5,True,Détachant avant lavage action complète,le spray de 750 ml,K2r,4.2,,5.6,,Adoucissants et Soin du linge
43145,4,True,Power - tablettes anti-calcaire 4 en 1,la boîte de 48 tablettes,Calgon,12.65,13.72,20.27,,Adoucissants et Soin du linge
226160,8,True,Lingettes Voiles séche linge assouplissantes grand air,la boîte de 20,Soupline,3.92,,0.2,,Adoucissants et Soin du linge
13236,8,True,Désinfectant du linge fleurs blanches sans javel,le flacon de 500ml,Sanytol,3.31,,6.62,,Adoucissants et Soin du linge
231305,7,True,Parfum de linge en perles ambre et orchidée,le flacon de 235g,Lenor,9.43,,40.13,,Adoucissants et Soin du linge
117202,10,True,Nettoyant complet lave-linge désinfectant,la boîte de 2 flacons,Destop,6.58,,13.16,,Adoucissants et Soin du linge
209717,7,True,Oxi action - détachant poudre,la boîte de 470 g,Vanish,7.37,,15.68,,Adoucissants et Soin du linge
231814,2,True,"Unstoppables Parfum de Linge en Perles, Parfum Aérien",le flacon de 235g,Lenor,9.46,,40.26,,Adoucissants et Soin du linge
41163,10,True,Oxi action - spray détachant avant-lavage,la bouteille de 750 ml,Vanish,5.67,,7.56,,Adoucissants et Soin du linge
48037,2,True,Détachant désinfectant en poudre,le pot de 450g,Sanytol,7.02,,15.6,,Adoucissants et Soin du linge
44880,1,True,Gel anti-calcaire pour lave linge,le flacon de 750 ml,"Apta, une marque Intermarché",3.17,,4.23,,Adoucissants et Soin du linge
66463,1,True,Adoucissant Vague d'Oxygène,le flacon de 2 l,"Apta, une marque Intermarché",3.09,,1.55,,Adoucissants et Soin du linge
68809,9,True,Détachant avant lavage mousse active,la bombe de 400 ml,K2r,3.35,,8.38,,Adoucissants et Soin du linge
22748,2,True,Pastilles anticalcaire 2 en 1 lave linge,les 48 pastilles de 12 g,"Apta, une marque Intermarché",6.28,,10.9,,Adoucissants et Soin du linge
118326,15,True,Désinfectant du linge parfum floral sans javel,le flacon de 500 ml,"Apta, une marque Intermarché",1.6,,3.2,,Adoucissants et Soin du linge
211635,5,True,Adoucissant en tablettes éclat de fraîcheur,le sachet de 28 -336g,Soupline,8.14,,24.23,,Adoucissants et Soin du linge
43095,1,True,Power - tablettes anti-calcaire 4 en 1,la boîte de 17 tablettes,Calgon,5.29,,23.94,,Adoucissants et Soin du linge
29895,2,True,Poudre détachante Oxygène Actif,le pot de 500 g,"Apta, une marque Intermarché",3.22,,6.44,,Adoucissants et Soin du linge
85710,5,True,Adoucissant concentré de fraîcheur,"le flacon de 1,5 l","Apta, une marque Intermarché",4.22,,2.81,,Adoucissants et Soin du linge
231812,8,True,"Unstoppables Parfum De Linge En Perles, Parfum Ariel",le flacon de 235g,Lenor,9.43,,40.13,,Adoucissants et Soin du linge
211645,11,True,Adoucissant liquide concentré lavande,"la bouteille de 1,35l - 60 lavages",Soupline,7.56,,5.82,0.13,Adoucissants et Soin du linge
231811,14,True,"Parfum de linge light, léger et en perles, Fraîcheur De Coton",le flacon de 235g,Lenor,9.66,,41.11,,Adoucissants et Soin du linge
209715,4,True,Oxi action - détachant gel,la bouteille de 750 ml,Vanish,7.72,,10.29,,Adoucissants et Soin du linge
31221,4,True,Détachant sans javel oxygène actif,le bidon de 2 L,"Apta, une marque Intermarché",3.78,,1.89,,Adoucissants et Soin du linge
209054,8,True,Désodorisant lenor éveil printanier textile,Le flacon de 500g,Febreze,5.74,,11.48,,Adoucissants et Soin du linge
38861,6,True,Blanco - activateur blanc,la boîte de 10 sachets,Vanish,3.4,,3.4,,Adoucissants et Soin du linge
187233,4,True,Decolor Stop - Lingettes Max Protect Eco,La boite de 27,Eau Ecarlate,6.75,,0.25,,Adoucissants et Soin du linge
135236,3,True,Adoucissant lessive concentré peaux sensibles - Hypoallergénique,la bouteille de 800ml - 53 lavages,L'Arbre Vert,3.75,,4.69,,Adoucissants et Soin du linge
1764,3,True,Teinture textile noir 13,la teinture 75ml,Idéal,5.31,,5.31,,Adoucissants et Soin du linge
211636,17,True,Adoucissant en tablettes hypoallergénique,le sachet de 28 -336g,Soupline,8.08,,24.05,0.29,Adoucissants et Soin du linge
126904,14,True,Adoucissant vague d'oxygène,les 3 berlingots de 200 ml - 600ml,"Apta, une marque Intermarché",1.13,,1.88,,Adoucissants et Soin du linge
22404,8,True,Diable détacheur sang et protéines,le flacon de 50 ml,Dr Beckmann,2.43,,48.6,,Adoucissants et Soin du linge
134847,8,True,Cube de savon de Marseille à l'huile d'olive,le cube de 300 g,Briochin,5.96,,19.87,5.96,Adoucissants et Soin du linge
33933,14,True,Diable détacheur graisse & sauce,le flacon de 50 ml,Dr Beckmann,2.42,,48.4,,Adoucissants et Soin du linge
156830,6,True,Détacheur avant-lavage,le spray de 500ml,Eau Ecarlate,3.47,,6.94,,Adoucissants et Soin du linge
14511,6,True,Activateur de lavage blanc,les 10 tablettes de 20g - 200g,"Apta, une marque Intermarché",2.46,,2.46,,Adoucissants et Soin du linge
98518,29,True,Détachant avant lavage tous textiles,la bombe de 400 ml,"Apta, une marque Intermarché",2.2,,5.5,,Adoucissants et Soin du linge
188207,1,True,Decolor Stop - Lingettes Max Protect,La boite de 37,Eau Ecarlate,8.0,,0.22,,Adoucissants et Soin du linge
48035,8,True,Désodorisant désinfectant spécial textiles linge propre,le spray de 500ml,Sanytol,4.83,,9.66,,Adoucissants et Soin du linge
217014,1,True,Aérosol pressing express,laérosol de 400ml,Fabulon,5.3,,13.25,,Adoucissants et Soin du linge
94012,4,True,Sel blanchissant,le pot de 500 g,La Solution Verte	,5.74,,11.48,,Adoucissants et Soin du linge
231829,0,True,Adoucissant liquide ENVOLEE D'AIR - 56 doses,"le flacon de 1,176l",Lenor,6.56,,5.58,0.12,Adoucissants et Soin du linge
231824,0,True,Adoucissant liquide JASMIN ET ROSE DE MAI - 56 doses,le flacon de 1173g,Lenor,6.84,,5.82,0.13,Adoucissants et Soin du linge
211530,0,True,Adoucissant liquide concentré hypoallergénique,"la bouteille de 1,35l - 60 lavages",Soupline,7.54,,5.59,0.13,Adoucissants et Soin du linge
66460,0,True,Adoucissant Elixir de Pêche,le flacon de 2L,"Apta, une marque Intermarché",2.55,,1.28,,Adoucissants et Soin du linge
209718,0,True,Oxi action - détachant blanc poudre,la boîte de 470 g,Vanish,7.54,,16.04,,Adoucissants et Soin du linge
110252,0,True,Adoucissant lessive concentré Souffle de Pureté muguet et jasmin  - Hypoallergénique,le flacon de 800ml - 53 lavages,L'Arbre Vert,3.63,,4.54,,Adoucissants et Soin du linge
231828,0,True,Adoucissant liquide FRAICHEUR MATINALE - 36 doses,le flacon de 501g,Lenor,6.79,,13.47,0.19,Adoucissants et Soin du linge
231827,0,True,Adoucissant liquide RAYONS DE SOLEIL - 36 doses,le flacon de 504ml  ,Lenor,6.7,,13.29,0.19,Adoucissants et Soin du linge
98921,0,True,Eau déminéralisée parfum lavande,la bouteille de 1 l,Onyx,1.63,,1.63,,Adoucissants et Soin du linge
144272,1,True,Désinfectant du Linge Fleurs Blanches,"le flacon de 1,5l ",Sanytol,10.84,,7.23,,Désinfectants du linge
127368,1,True,Désinfectant du linge fleurs blanches,le flacon de 1l,Sanytol,7.45,,7.45,,Désinfectants du linge
118326,15,True,Désinfectant du linge parfum floral sans javel,le flacon de 500 ml,"Apta, une marque Intermarché",1.6,,3.2,,Désinfectants du linge
13236,8,True,Désinfectant du linge fleurs blanches sans javel,le flacon de 500ml,Sanytol,3.31,,6.62,,Désinfectants du linge
127368,1,True,Désinfectant du linge fleurs blanches,le flacon de 1l,Sanytol,7.45,,7.45,,Détachants et Blanchisseurs 
75207,5,True,Détachant avant lavage action complète,le spray de 750 ml,K2r,4.2,,5.6,,Détachants et Blanchisseurs 
67249,1,True,Lingettes anti-transfert de couleurs,la boite de 36 lingettes,"Apta, une marque Intermarché",3.39,,0.1,,Détachants et Blanchisseurs 
209717,7,True,Oxi action - détachant poudre,la boîte de 470 g,Vanish,7.37,,15.68,,Détachants et Blanchisseurs 
68916,13,True,Lingettes anti-transfert de couleurs,la boite de 25,"Apta, une marque Intermarché",2.86,,0.12,,Détachants et Blanchisseurs 
41163,10,True,Oxi action - spray détachant avant-lavage,la bouteille de 750 ml,Vanish,5.67,,7.56,,Détachants et Blanchisseurs 
48037,2,True,Détachant désinfectant en poudre,le pot de 450g,Sanytol,7.02,,15.6,,Détachants et Blanchisseurs 
68809,9,True,Détachant avant lavage mousse active,la bombe de 400 ml,K2r,3.35,,8.38,,Détachants et Blanchisseurs 
118326,15,True,Désinfectant du linge parfum floral sans javel,le flacon de 500 ml,"Apta, une marque Intermarché",1.6,,3.2,,Détachants et Blanchisseurs 
29895,2,True,Poudre détachante Oxygène Actif,le pot de 500 g,"Apta, une marque Intermarché",3.22,,6.44,,Détachants et Blanchisseurs 
209715,4,True,Oxi action - détachant gel,la bouteille de 750 ml,Vanish,7.72,,10.29,,Détachants et Blanchisseurs 
31221,4,True,Détachant sans javel oxygène actif,le bidon de 2 L,"Apta, une marque Intermarché",3.78,,1.89,,Détachants et Blanchisseurs 
38861,6,True,Blanco - activateur blanc,la boîte de 10 sachets,Vanish,3.4,,3.4,,Détachants et Blanchisseurs 
187233,4,True,Decolor Stop - Lingettes Max Protect Eco,La boite de 27,Eau Ecarlate,6.75,,0.25,,Détachants et Blanchisseurs 
22404,8,True,Diable détacheur sang et protéines,le flacon de 50 ml,Dr Beckmann,2.43,,48.6,,Détachants et Blanchisseurs 
134847,8,True,Cube de savon de Marseille à l'huile d'olive,le cube de 300 g,Briochin,5.96,,19.87,5.96,Détachants et Blanchisseurs 
33933,14,True,Diable détacheur graisse & sauce,le flacon de 50 ml,Dr Beckmann,2.42,,48.4,,Détachants et Blanchisseurs 
156830,6,True,Détacheur avant-lavage,le spray de 500ml,Eau Ecarlate,3.47,,6.94,,Détachants et Blanchisseurs 
14511,6,True,Activateur de lavage blanc,les 10 tablettes de 20g - 200g,"Apta, une marque Intermarché",2.46,,2.46,,Détachants et Blanchisseurs 
98518,29,True,Détachant avant lavage tous textiles,la bombe de 400 ml,"Apta, une marque Intermarché",2.2,,5.5,,Détachants et Blanchisseurs 
188207,1,True,Decolor Stop - Lingettes Max Protect,La boite de 37,Eau Ecarlate,8.0,,0.22,,Détachants et Blanchisseurs 
94012,4,True,Sel blanchissant,le pot de 500 g,La Solution Verte	,5.74,,11.48,,Détachants et Blanchisseurs 
209718,0,True,Oxi action - détachant blanc poudre,la boîte de 470 g,Vanish,7.54,,16.04,,Détachants et Blanchisseurs 
75207,5,True,Détachant avant lavage action complète,le spray de 750 ml,K2r,4.2,,5.6,,Détachants
209717,7,True,Oxi action - détachant poudre,la boîte de 470 g,Vanish,7.37,,15.68,,Détachants
118326,15,True,Désinfectant du linge parfum floral sans javel,le flacon de 500 ml,"Apta, une marque Intermarché",1.6,,3.2,,Détachants
