productId,available,name,size_value,brand,price_eur,price_per_kg_eur,main_category
193527,True,Lait Corps Peaux Extra Sèches Réparateur à l'Allantoïne,Le flacon pompe de 400ml,Mixa,5.63,14.08,Hygiène-Beauté
497,True,Crème hydratante fraîcheur visage corps mains Soft,Le pot de 200ml,Nivea,3.17,15.85,Hygiène-Beauté
185649,True,"Baume nourrissant multi-usage au beurre de karité BIO, certifié Cosmos Organic",le pot de 250 ml,"Labell Bio, une marque Intermarché",4.39,17.56,Hygiène-Beauté
550,True,Crème hydratante nourrissante visage corps mains,Le pot de 200ml,Nivea,3.84,19.2,Hygiène-Beauté
153890,True,Lait corps à l'aloe vera tous types de peaux,le flacon de 250 ml,"Labell, une marque Intermarché",3.69,14.76,Hygiène-Beauté
4403,True,Crème hydratante fraîcheur visage corps mains Soft,Le tube de 75ml,Nivea,1.74,23.2,Hygiène-Beauté
193528,True,Lait Corps Peaux Sèches Antidessèchement,Le flacon pompe de 400ml,Mixa,5.48,13.7,Hygiène-Beauté
12983,True,Crème hydratante nourrissante visage corps mains,Le tube de 100ml,Nivea,2.4,24.0,Hygiène-Beauté
193534,True,Lait Corps Peaux Extra Sèches Réparateur à l'Allantoïne,Le flacon pompe de 300ml ,Mixa,4.7,15.67,Hygiène-Beauté
38463,True,Baume corps riche réparateur peaux extra sèches Urée,Le pot de 300ml,Nivea,5.31,17.7,Hygiène-Beauté
193538,True,Lait Corps Peaux Sèches Antidessèchement,Le flacon pompe de 300ml ,Mixa,4.57,15.23,Hygiène-Beauté
65623,True,Care -Crème nourrissante visage corps mains,Le pot de 200ml,Nivea,4.24,21.2,Hygiène-Beauté
218292,True,Lait corps cica réparation peaux sèches et fragilisées,le flacon de 250ml,Mixa,7.46,29.84,Hygiène-Beauté
70582,True,Lait corps hydratant karité amande douce argan,le flacon-pompe de 400ml,Le Petit Marseillais,5.22,13.05,Hygiène-Beauté
72626,True,Mon Lait d'Ânesse - Crème onctueuse nourrissante,le pot de 50 ml,So'bio Etic,13.51,270.2,Produits-Laitiers-Œufs-et-Fromages
157695,True,Baume corps karite amande douce argan,le pot de 300ml,Le Petit Marseillais,5.64,18.8,Hygiène-Beauté
30736,True,Lait corps réparateur peaux très sèches à abîmées,le flacon de 400 ml,"Labell, une marque Intermarché",4.12,10.3,Hygiène-Beauté
186588,True,Body Superfood - Crème Corps Gel Nourrissante Peaux Sèches à Très Sèches Avocat,Le pot de 380 ml,Garnier,7.47,19.66,Hygiène-Beauté
163347,True,Crème légère nutri coco Bio,le tube de 50ml,So'bio Etic,13.3,266.0,Bio
193532,True,Lait Corps Peaux Mates à Foncés Nutritif Satinant Karité Pur,Le flacon pompe de 250ml,Mixa,5.27,21.08,Hygiène-Beauté
123258,True,Baume Ostéo+,le flacon de 75 ml,So'bio Etic,7.25,96.67,Parapharmacie
217168,True,Baume cica peaux irritées et abimées BIO,le tube de 75ml,So'bio Etic,8.35,111.33,Hygiène-Beauté
141298,True,Huille apaisante Bio lavande,le flacon de 10ml,So'bio Etic,6.8,680.0,Hygiène-Beauté
228920,True,Soin jour unifiant anti-tâches expert Lys BIO,Le pot de 50ml,So'bio Etic,27.11,542.2,Hygiène-Beauté
193529,True,Lait Corps Hydratant Raffermissant,Le flacon pompe de 250ml,Mixa,5.63,22.52,Hygiène-Beauté
159794,True,"Huile de coco BIO visage, corps et cheveux",le sachet de 200ml,Eostra,10.65,53.25,Hygiène-Beauté
57060,True,"Huile pure d'Argan 100% d'origine naturelle, BIO",le flacon de 50 ml,So'bio Etic,13.98,279.6,Bio
98588,True,Huile sèche sublimante corps huile d'argan et rose,le flacon de 150 ml,"Labell, une marque Intermarché",4.71,31.4,Hygiène-Beauté
66271,True,Crème lavante mains lait dermoprotectrice,la recharge de 500 ml,"Labell, une marque Intermarché",1.24,2.48,Hygiène-Beauté
13606,True,Crème lavante mains amande douce,la recharge de 500 ml,"Labell, une marque Intermarché",1.09,2.18,Hygiène-Beauté
3140,True,Hygiène Plus - Savon liquide pour les mains gel,la recharge de 250ml,Palmolive,0.78,3.12,Hygiène
40254,True,Gel lavant mains Essential Savon de Marseille-Olivier,le flacon de 300ml,"Labell, une marque Intermarché",1.02,3.4,Hygiène-Beauté
60978,True,Savon Liquide Extra Pur de Marseille,Le flacon pompe de 500 ml,Savon le Naturel,3.09,6.18,Entretien-Nettoyage
37801,True,Gel lavant mains anti-odeurs spécial cuisine,la pompe de 300ml,"Labell, une marque Intermarché",1.24,4.13,Entretien-Nettoyage
2995,True,Crème lavante mains amande douce,le flacon de 300 ml,"Labell, une marque Intermarché",0.85,2.83,Hygiène-Beauté
64978,True,Savon Liquide Fleur d'Oranger,Le flacon pompe de 500 ml,Savon le Naturel,3.09,6.18,Hygiène-Beauté
230394,True,Pain de toilette original,les 4x90g - 360g,Dove,5.06,14.06,Entretien-Nettoyage
61192,True,Magic Pouss'Mousse - Mousse lavante mains framboise,le flacon de 250ml,Palmolive,2.86,11.44,Hygiène
186584,True,Savon solide amande douce,les 2 savons de 100g - 200g,Le Petit Marseillais,2.12,10.6,Hygiène-Beauté
186581,True,Savon solide chevrefeuille,les 4 savons de 100g,Le Petit Marseillais,3.34,8.35,Hygiène-Beauté
23892,True,"Gel mains désinfectant, thé vert",le flacon de 75ml,Sanytol,2.42,32.27,Hygiène
65553,True,Crème lavante parfum lait et miel,le flacon de 750ml,Top Budget,1.81,2.41,Hygiène-Beauté
8201,True,Hygiène Plus - Gel lavant savon mains antibactérien,la pompe de 300ml,Palmolive,1.65,5.5,Hygiène
72629,True,Savonnettes extra douces verveine citron,les 2 savonnettes de 100g,Le Petit Olivier,2.75,13.75,Hygiène-Beauté
82315,True,Mousse lavante mains parfum fruits rouges,le flacon de 250 ml,"Labell, une marque Intermarché",2.3,9.2,Hygiène-Beauté
217759,True,Savon liquide pur savon et l'huile d'olive,le flacon-pompe de 300ml,Le Petit Marseillais,2.29,7.63,Hygiène-Beauté
195505,True,Gel lavant antibactérien hydratant aloe vera et thé vert BIO,Le flacon de 250ml,Sanytol,3.65,14.6,Hygiène-Beauté
5451,True,Savon liquide pour les mains gel aquarium,la pompe de 300ml,Palmolive,1.48,4.93,Hygiène
64422,True,Savonnettes fleur d'oranger extra douces,les 2 pains de 100 g,Le Petit Olivier,2.8,14.0,Epicerie-Sucrée
186582,True,Savon solide au lait,les 2 savons de 100g - 200g,Le Petit Marseillais,2.37,11.85,Hygiène-Beauté
141385,True,Savon crème au lait d'anesse,le sachet de 100g,So'bio Etic,3.51,35.1,Hygiène-Beauté
240113,True,Crème lavante mains nourrissante lait,le flacon de 300ml,"Labell, une marque Intermarché",1.4,4.67,Hygiène-Beauté
190114,True,Savon solide antibactérien nourrissant  Gelée royale et lait d'amande BIO,Le savon de 100g,Sanytol,3.32,33.2,Hygiène-Beauté
60080,True,Savon Liquide Extra Pur de Marseille Recharge Universelle,Le flacon recharge de 1000 ml,Savon le Naturel,4.68,4.68,Entretien-Nettoyage
4197,True,Savon hydratant l'authentique,Les 4 savons de 100g,Monsavon,3.22,8.05,Hygiène-Beauté
135758,True,Savon liquide de Marseille extra doux nature flacon,La bouteille de 1L,Maître Savon de Marseille,6.87,6.87,Entretien-Nettoyage
60978,True,Savon Liquide Extra Pur de Marseille,Le flacon pompe de 500 ml,Savon le Naturel,3.09,6.18,Entretien-Nettoyage
66271,True,Crème lavante mains lait dermoprotectrice,la recharge de 500 ml,"Labell, une marque Intermarché",1.24,2.48,Hygiène-Beauté
37801,True,Gel lavant mains anti-odeurs spécial cuisine,la pompe de 300ml,"Labell, une marque Intermarché",1.24,4.13,Entretien-Nettoyage
40254,True,Gel lavant mains Essential Savon de Marseille-Olivier,le flacon de 300ml,"Labell, une marque Intermarché",1.02,3.4,Hygiène-Beauté
2995,True,Crème lavante mains amande douce,le flacon de 300 ml,"Labell, une marque Intermarché",0.85,2.83,Hygiène-Beauté
64978,True,Savon Liquide Fleur d'Oranger,Le flacon pompe de 500 ml,Savon le Naturel,3.09,6.18,Hygiène-Beauté
61192,True,Magic Pouss'Mousse - Mousse lavante mains framboise,le flacon de 250ml,Palmolive,2.86,11.44,Hygiène
65553,True,Crème lavante parfum lait et miel,le flacon de 750ml,Top Budget,1.81,2.41,Hygiène-Beauté
8201,True,Hygiène Plus - Gel lavant savon mains antibactérien,la pompe de 300ml,Palmolive,1.65,5.5,Hygiène
82315,True,Mousse lavante mains parfum fruits rouges,le flacon de 250 ml,"Labell, une marque Intermarché",2.3,9.2,Hygiène-Beauté
217759,True,Savon liquide pur savon et l'huile d'olive,le flacon-pompe de 300ml,Le Petit Marseillais,2.29,7.63,Hygiène-Beauté
195505,True,Gel lavant antibactérien hydratant aloe vera et thé vert BIO,Le flacon de 250ml,Sanytol,3.65,14.6,Hygiène-Beauté
5451,True,Savon liquide pour les mains gel aquarium,la pompe de 300ml,Palmolive,1.48,4.93,Hygiène
141385,True,Savon crème au lait d'anesse,le sachet de 100g,So'bio Etic,3.51,35.1,Hygiène-Beauté
240113,True,Crème lavante mains nourrissante lait,le flacon de 300ml,"Labell, une marque Intermarché",1.4,4.67,Hygiène-Beauté
60080,True,Savon Liquide Extra Pur de Marseille Recharge Universelle,Le flacon recharge de 1000 ml,Savon le Naturel,4.68,4.68,Entretien-Nettoyage
135758,True,Savon liquide de Marseille extra doux nature flacon,La bouteille de 1L,Maître Savon de Marseille,6.87,6.87,Entretien-Nettoyage
230394,True,Pain de toilette original,les 4x90g - 360g,Dove,5.06,14.06,Entretien-Nettoyage
186584,True,Savon solide amande douce,les 2 savons de 100g - 200g,Le Petit Marseillais,2.12,10.6,Hygiène-Beauté
186581,True,Savon solide chevrefeuille,les 4 savons de 100g,Le Petit Marseillais,3.34,8.35,Hygiène-Beauté
72629,True,Savonnettes extra douces verveine citron,les 2 savonnettes de 100g,Le Petit Olivier,2.75,13.75,Hygiène-Beauté
64422,True,Savonnettes fleur d'oranger extra douces,les 2 pains de 100 g,Le Petit Olivier,2.8,14.0,Epicerie-Sucrée
186582,True,Savon solide au lait,les 2 savons de 100g - 200g,Le Petit Marseillais,2.37,11.85,Hygiène-Beauté
141385,True,Savon crème au lait d'anesse,le sachet de 100g,So'bio Etic,3.51,35.1,Hygiène-Beauté
190114,True,Savon solide antibactérien nourrissant  Gelée royale et lait d'amande BIO,Le savon de 100g,Sanytol,3.32,33.2,Hygiène-Beauté
4197,True,Savon hydratant l'authentique,Les 4 savons de 100g,Monsavon,3.22,8.05,Hygiène-Beauté
23892,True,"Gel mains désinfectant, thé vert",le flacon de 75ml,Sanytol,2.42,32.27,Hygiène
88707,True,Râpe électrique pieds 2-en-1 exfoliant & lissant,l'unité + 4 piles ,Scholl,32.0,134.45,Hygiène-Beauté
4948,True,"Crème hydratante mains, tous types de peaux",le tube de 100ml,"Labell, une marque Intermarché",1.71,17.1,Hygiène-Beauté
61061,True,Velvet Smooth - Râpe électrique pieds exfoliante et contour du pied,l'unité + 4 piles ,Scholl,31.68,31.68,Hygiène-Beauté
32425,True,"Soin réparateur mains & ongles, peaux sèches et abimées",le tube de 75ml,"Labell, une marque Intermarché",1.77,23.6,Hygiène-Beauté
66325,True,Velvet Smooth - Rouleaux de remplacement grain extra exfoliant pour râpe pieds,le lot de 2 ,Scholl,16.97,848.5,Hygiène-Beauté
121639,True,Crème réparatrice protectrice mains formule indienne,le tube de 75 ml,Dermophil,5.57,74.27,Hygiène-Beauté
1782,True,Crème Mains Protectice Anti-dessèchement aux Huiles 100% Végétales,Le tube de 100ml,Mixa,2.8,28.0,Hygiène-Beauté
123940,True,Crème pieds hydratation renforcée,le flacon de 75ml,Scholl,5.77,76.93,Hygiène-Beauté
87216,True,Coupe-ongles,l'unité,Mercurochrome,5.06,5.06,Hygiène
27715,True,Crème pieds anti-callosités et corne traitement intensif,le tube de75 ml,Scholl,5.4,72.0,Hygiène-Beauté
545,True,Crème pieds réparatrice,le tube de75 ml,Scholl,4.84,64.53,Hygiène-Beauté
129004,True,Masque pieds très hydratant à l'huile de noix de coco,l'unité ,Scholl,4.25,94.44,Hygiène-Beauté
41162,True,Traitement mycose solution 2-en-1 ongles abimés,"le flacon de 3,8ml ",Scholl,16.28,16.28,Parapharmacie
105858,True,Verrues cryothérapie pieds et mains,Le flacon de 38ml,Mercurochrome,17.72,466.32,Parapharmacie
105945,True,Soin ongles abîmés,"le flacon de 3,3ml",Mercurochrome,12.5,4166.67,Hygiène-Beauté
92833,True,Traitement Stop Verrues pieds et mains - Cryothérapie,le flacon de 80ml ,Scholl,20.65,421.43,Parapharmacie
228904,True,Crème exfoliante pieds très secs,Le tube de 75ml,Mercurochrome,5.89,78.53,Hygiène-Beauté
212635,True,Masque exfoliant talon,l'unité ,Scholl,8.93,8.93,Hygiène-Beauté
7521,True,Râpe céramique,l'unité,Mercurochrome,6.29,6.29,Epicerie
231887,True,Soin pieds réparateur anti crevasse,le stick,Scholl,9.12,9.12,Hygiène-Beauté
212640,True,Masque pieds hydratant miel et amande,l'unité ,Scholl,5.2,5.2,Hygiène-Beauté
1781,True,Creme Mains Reparatrice Allantoine aux Huiles 100% Végétales,Le tube de 100ml,Mixa,2.76,27.6,Hygiène-Beauté
455,True,Coupe-ongles pour ongles durs et épais,l'unité ,Scholl,7.88,133.56,Hygiène-Beauté
142568,True,Crème pieds hydratation renforcée,le tube de 150ml,Scholl,11.09,73.93,Hygiène-Beauté
87215,True,Ciseaux à ongles,l'unité,Mercurochrome,6.79,6.79,Hygiène-Beauté
210053,True,Body Superfood - Baume réparateur beurre de cacao et céramides mains extra sèches,le tube de 75ml,Garnier,5.05,67.33,Hygiène-Beauté
46204,True,Pansements durillons coricides,la boite de 4 ,Scholl,6.54,503.08,Parapharmacie
156795,True,Masque pieds aloé véra,l'unité ,Scholl,5.78,128.44,Hygiène-Beauté
46205,True,Pansements traitement cors pieds,la boite de 8 ,Scholl,6.54,6.54,Parapharmacie
121639,True,Crème réparatrice protectrice mains formule indienne,le tube de 75 ml,Dermophil,5.57,74.27,Hygiène-Beauté
4948,True,"Crème hydratante mains, tous types de peaux",le tube de 100ml,"Labell, une marque Intermarché",1.71,17.1,Hygiène-Beauté
1782,True,Crème Mains Protectice Anti-dessèchement aux Huiles 100% Végétales,Le tube de 100ml,Mixa,2.8,28.0,Hygiène-Beauté
32425,True,"Soin réparateur mains & ongles, peaux sèches et abimées",le tube de 75ml,"Labell, une marque Intermarché",1.77,23.6,Hygiène-Beauté
105945,True,Soin ongles abîmés,"le flacon de 3,3ml",Mercurochrome,12.5,4166.67,Hygiène-Beauté
1781,True,Creme Mains Reparatrice Allantoine aux Huiles 100% Végétales,Le tube de 100ml,Mixa,2.76,27.6,Hygiène-Beauté
210053,True,Body Superfood - Baume réparateur beurre de cacao et céramides mains extra sèches,le tube de 75ml,Garnier,5.05,67.33,Hygiène-Beauté
87216,True,Coupe-ongles,l'unité,Mercurochrome,5.06,5.06,Hygiène
87215,True,Ciseaux à ongles,l'unité,Mercurochrome,6.79,6.79,Hygiène-Beauté
88707,True,Râpe électrique pieds 2-en-1 exfoliant & lissant,l'unité + 4 piles ,Scholl,32.0,134.45,Hygiène-Beauté
123940,True,Crème pieds hydratation renforcée,le flacon de 75ml,Scholl,5.77,76.93,Hygiène-Beauté
545,True,Crème pieds réparatrice,le tube de75 ml,Scholl,4.84,64.53,Hygiène-Beauté
129004,True,Masque pieds très hydratant à l'huile de noix de coco,l'unité ,Scholl,4.25,94.44,Hygiène-Beauté
228904,True,Crème exfoliante pieds très secs,Le tube de 75ml,Mercurochrome,5.89,78.53,Hygiène-Beauté
231887,True,Soin pieds réparateur anti crevasse,le stick,Scholl,9.12,9.12,Hygiène-Beauté
142568,True,Crème pieds hydratation renforcée,le tube de 150ml,Scholl,11.09,73.93,Hygiène-Beauté
156795,True,Masque pieds aloé véra,l'unité ,Scholl,5.78,128.44,Hygiène-Beauté
61061,True,Velvet Smooth - Râpe électrique pieds exfoliante et contour du pied,l'unité + 4 piles ,Scholl,31.68,31.68,Hygiène-Beauté
66325,True,Velvet Smooth - Rouleaux de remplacement grain extra exfoliant pour râpe pieds,le lot de 2 ,Scholl,16.97,848.5,Hygiène-Beauté
87216,True,Coupe-ongles,l'unité,Mercurochrome,5.06,5.06,Hygiène
27715,True,Crème pieds anti-callosités et corne traitement intensif,le tube de75 ml,Scholl,5.4,72.0,Hygiène-Beauté
41162,True,Traitement mycose solution 2-en-1 ongles abimés,"le flacon de 3,8ml ",Scholl,16.28,16.28,Parapharmacie
105858,True,Verrues cryothérapie pieds et mains,Le flacon de 38ml,Mercurochrome,17.72,466.32,Parapharmacie
92833,True,Traitement Stop Verrues pieds et mains - Cryothérapie,le flacon de 80ml ,Scholl,20.65,421.43,Parapharmacie
212635,True,Masque exfoliant talon,l'unité ,Scholl,8.93,8.93,Hygiène-Beauté
7521,True,Râpe céramique,l'unité,Mercurochrome,6.29,6.29,Epicerie
212640,True,Masque pieds hydratant miel et amande,l'unité ,Scholl,5.2,5.2,Hygiène-Beauté
455,True,Coupe-ongles pour ongles durs et épais,l'unité ,Scholl,7.88,133.56,Hygiène-Beauté
87215,True,Ciseaux à ongles,l'unité,Mercurochrome,6.79,6.79,Hygiène-Beauté
46204,True,Pansements durillons coricides,la boite de 4 ,Scholl,6.54,503.08,Parapharmacie
46205,True,Pansements traitement cors pieds,la boite de 8 ,Scholl,6.54,6.54,Parapharmacie
208472,True,Rasoirs jetables Xtreme 3 Sensitive,le lot de 8 rasoirs,Wilkinson,9.7,9.7,Hygiène
209788,True,Venus - Lames de rasoir Comfortglide Breeze,la boîte de 4,Gillette,17.3,4.33,Hygiène-Beauté
23234,True,Rasoirs jetables Lady 3 lames,le paquet de 4,"Labell, une marque Intermarché",1.84,1.84,Hygiène-Beauté
171271,True,Twin Lady rasoirs jetables pour femme,le paquet de 12 rasoirs,Bic,4.93,4.93,Hygiène-Beauté
32100,True,Crème dépilatoire peaux sensibles,le tube de 200 ml,"Labell, une marque Intermarché",1.85,9.25,Hygiène-Beauté
132994,True,Crème dépilatoire pure - corps et jambes - peaux sensibles,Le tube de 200ml,Veet,4.81,24.05,Hygiène-Beauté
46903,True,Cire Divine - Cire micro-ondable parfum Jardin d'Eden,la boite de 400 g,Nair,9.13,22.83,Hygiène-Beauté
207382,True,Bandes de cire froide expert - visage - peaux sensibles,Le paquet de 20 bandes,Veet,7.3,561.54,Hygiène-Beauté
32417,True,Cire Institut parfum monoï,le pot de 400 g,"Labell, une marque Intermarché",7.02,17.55,Hygiène-Beauté
27920,True,"Gel à raser féminin peaux sensibles, aloe vera",la bombe de 200ml,"Labell, une marque Intermarché",2.07,10.35,Hygiène-Beauté
212297,True,Venus - Rasoir Comfortglide Breeze,le rasoir + 1 lame,Gillette,17.11,17.11,Hygiène-Beauté
57071,True,Crème décolorante visage et corps expert - aux huiles minérales,Les 2 flacons de 75ml,Veet,10.29,68.6,Hygiène-Beauté
75395,True,Bandes de cire froide visage amande douce & orchidée,la boite de 20,"Labell, une marque Intermarché",1.64,1.64,Hygiène-Beauté
75326,True,Rasoirs jetables Lady 2 lames peaux sensibles,les 10 rasoirs,"Labell, une marque Intermarché",1.19,1.19,Hygiène-Beauté
75424,True,Bandes de cire froide maillot & aisselles peaux sensibles,la boite de 16,"Labell, une marque Intermarché",2.62,2.62,Hygiène-Beauté
37697,True,Rasoir 3 lames tête pivotante,le rasoir,"Labell, une marque Intermarché",5.39,5.39,Hygiène-Beauté
136546,True,Cire chaude au sucre et à l'huile d'argan pure 100% naturelle bandes réutilisables,Le pot de 250ml ,Veet,7.58,30.32,Hygiène-Beauté
208492,True,Bandes de cire froide expert -  corps et jambes - peaux normales,Le paquet de 40 bandes ,Veet,11.36,124.84,Hygiène-Beauté
207385,True,Crème dépilatoire expert - corps & jambes - agit en 2min,Le tube de 200ml,Veet,7.23,36.15,Hygiène-Beauté
26763,True,Cire orientale à l'huile d'argan & au sucre,le pot de 250 ml,"Labell, une marque Intermarché",4.79,19.16,Epicerie-Sucrée
32099,True,Crème dépilatoire peaux normales,le tube de 200 ml,"Labell, une marque Intermarché",2.31,11.55,Hygiène-Beauté
41535,True,Recharge roll on easy wax cire chaude - tous types de peaux,La recharge de 50ml,Veet,9.15,183.0,Hygiène-Beauté
16570,True,Cire chaude au sucre pure - parfum vanille - 12 Bandes réutilisables,Le pot de 250ml ,Veet,6.1,24.4,Epicerie-Sucrée
37906,True,Pure lady - Rasoir jetable 3 lames féminin,le paquet de 4,Bic,3.04,3.04,Hygiène-Beauté
208288,True,Bandes de cire froide expert  corps & jambes - peaux sèches,Le paquet de 40 bandes,Veet,13.28,145.93,Hygiène-Beauté
208294,True,Bandes de cire froide expert - corps et jambes - peaux sensibles,Le paquet de 40 bandes,Veet,11.2,123.08,Hygiène-Beauté
207384,True,Bandes de cire froide expert - aisselles - peaux sensibles,La boite de 16 bandes,Veet,8.38,492.94,Hygiène-Beauté
212268,True,Bandes de cire froide expert - corps & jambes - peaux sensibles,Le paquet de 20 bandes,Veet,9.42,209.33,Hygiène-Beauté
41534,True,Roll-on easywax appareil + Recharge cire chaude - tous types de peaux,Le Roll-On et la recharge de 50ml,Veet,15.65,15.65,Hygiène-Beauté
208472,True,Rasoirs jetables Xtreme 3 Sensitive,le lot de 8 rasoirs,Wilkinson,9.7,9.7,Hygiène
209788,True,Venus - Lames de rasoir Comfortglide Breeze,la boîte de 4,Gillette,17.3,4.33,Hygiène-Beauté
23234,True,Rasoirs jetables Lady 3 lames,le paquet de 4,"Labell, une marque Intermarché",1.84,1.84,Hygiène-Beauté
171271,True,Twin Lady rasoirs jetables pour femme,le paquet de 12 rasoirs,Bic,4.93,4.93,Hygiène-Beauté
75326,True,Rasoirs jetables Lady 2 lames peaux sensibles,les 10 rasoirs,"Labell, une marque Intermarché",1.19,1.19,Hygiène-Beauté
212297,True,Venus - Rasoir Comfortglide Breeze,le rasoir + 1 lame,Gillette,17.11,17.11,Hygiène-Beauté
37697,True,Rasoir 3 lames tête pivotante,le rasoir,"Labell, une marque Intermarché",5.39,5.39,Hygiène-Beauté
37906,True,Pure lady - Rasoir jetable 3 lames féminin,le paquet de 4,Bic,3.04,3.04,Hygiène-Beauté
46903,True,Cire Divine - Cire micro-ondable parfum Jardin d'Eden,la boite de 400 g,Nair,9.13,22.83,Hygiène-Beauté
32417,True,Cire Institut parfum monoï,le pot de 400 g,"Labell, une marque Intermarché",7.02,17.55,Hygiène-Beauté
207382,True,Bandes de cire froide expert - visage - peaux sensibles,Le paquet de 20 bandes,Veet,7.3,561.54,Hygiène-Beauté
75395,True,Bandes de cire froide visage amande douce & orchidée,la boite de 20,"Labell, une marque Intermarché",1.64,1.64,Hygiène-Beauté
75424,True,Bandes de cire froide maillot & aisselles peaux sensibles,la boite de 16,"Labell, une marque Intermarché",2.62,2.62,Hygiène-Beauté
136546,True,Cire chaude au sucre et à l'huile d'argan pure 100% naturelle bandes réutilisables,Le pot de 250ml ,Veet,7.58,30.32,Hygiène-Beauté
208492,True,Bandes de cire froide expert -  corps et jambes - peaux normales,Le paquet de 40 bandes ,Veet,11.36,124.84,Hygiène-Beauté
26763,True,Cire orientale à l'huile d'argan & au sucre,le pot de 250 ml,"Labell, une marque Intermarché",4.79,19.16,Epicerie-Sucrée
41535,True,Recharge roll on easy wax cire chaude - tous types de peaux,La recharge de 50ml,Veet,9.15,183.0,Hygiène-Beauté
16570,True,Cire chaude au sucre pure - parfum vanille - 12 Bandes réutilisables,Le pot de 250ml ,Veet,6.1,24.4,Epicerie-Sucrée
208288,True,Bandes de cire froide expert  corps & jambes - peaux sèches,Le paquet de 40 bandes,Veet,13.28,145.93,Hygiène-Beauté
208294,True,Bandes de cire froide expert - corps et jambes - peaux sensibles,Le paquet de 40 bandes,Veet,11.2,123.08,Hygiène-Beauté
207384,True,Bandes de cire froide expert - aisselles - peaux sensibles,La boite de 16 bandes,Veet,8.38,492.94,Hygiène-Beauté
212268,True,Bandes de cire froide expert - corps & jambes - peaux sensibles,Le paquet de 20 bandes,Veet,9.42,209.33,Hygiène-Beauté
41534,True,Roll-on easywax appareil + Recharge cire chaude - tous types de peaux,Le Roll-On et la recharge de 50ml,Veet,15.65,15.65,Hygiène-Beauté
132994,True,Crème dépilatoire pure - corps et jambes - peaux sensibles,Le tube de 200ml,Veet,4.81,24.05,Hygiène-Beauté
207385,True,Crème dépilatoire expert - corps & jambes - agit en 2min,Le tube de 200ml,Veet,7.23,36.15,Hygiène-Beauté
32100,True,Crème dépilatoire peaux sensibles,le tube de 200 ml,"Labell, une marque Intermarché",1.85,9.25,Hygiène-Beauté
32099,True,Crème dépilatoire peaux normales,le tube de 200 ml,"Labell, une marque Intermarché",2.31,11.55,Hygiène-Beauté
57071,True,Crème décolorante visage et corps expert - aux huiles minérales,Les 2 flacons de 75ml,Veet,10.29,68.6,Hygiène-Beauté
27920,True,"Gel à raser féminin peaux sensibles, aloe vera",la bombe de 200ml,"Labell, une marque Intermarché",2.07,10.35,Hygiène-Beauté
913,True,Eau de Cologne ambrée authentique,le flacon de 250 ml,Mont St Michel,5.43,21.72,Hygiène-Beauté
918,True,Eau de Cologne Fraîcheur aux essences naturelles,le flacon de 250 ml,"Labell, une marque Intermarché",1.72,6.88,Hygiène-Beauté
26229,True,Eau de Cologne haute tradition fraîcheur intense,le flacon de 250ml,Mont Saint Michel,5.37,21.48,Hygiène-Beauté
23198,True,Eau de Cologne lavande,le flacon de 250 ml,"Labell, une marque Intermarché",2.12,8.48,Hygiène-Beauté
33066,True,Eau de Cologne Lavande,Le flacon de 250ml,Bien-Etre,5.97,23.88,Hygiène-Beauté
28000,True,Eau de Toilette Echappee Belle,Le flacon de 75ml,Eau jeune,9.86,131.47,Hygiène-Beauté
915,True,Eau de Cologne Fraiche,Le flacon de 250ml,Bien-Etre,5.76,23.04,Hygiène-Beauté
82412,True,Eau de toilette vanille monoï,le flacon de 110 ml,Les Petits Plaisirs,5.93,53.91,Hygiène-Beauté
19453,True,Eau de Cologne Fraîcheur,le flacon de 500ml,"Labell, une marque Intermarché",3.94,7.88,Hygiène-Beauté
32917,True,Eau de Toilette Demon,Le flacon de 75ml,Eau jeune,9.34,124.53,Hygiène-Beauté
26534,True,Eau de Toilette Senteurs Fraiches,Le flacon de 75ml,Eau jeune,9.89,131.87,Hygiène-Beauté
109246,True,Eau de toilette vanille framboise,le flacon de 110 ml,Les Petits Plaisirs,6.22,56.55,Hygiène-Beauté
19062,True,Eau de Toilette Possession,Le flacon de 75ml,Eau jeune,10.09,134.53,Hygiène-Beauté
22574,True,Clin d'Œil - Eau de toilette Passionnée,le vaporisateur de 75 ml,Bourjois,7.68,102.4,Hygiène-Beauté
23197,True,Eau de Cologne Ambrée,le flacon de 500ml,"Labell, une marque Intermarché",3.94,7.88,Hygiène-Beauté
109300,True,Eau de toilette vanille,le flacon de 110 ml,Les Petits Plaisirs,5.92,53.82,Hygiène-Beauté
140244,True,Eau de toilette Mademoiselle Arbel à Paris,le flacon de 100ml,Christine Arbel,14.01,140.1,Hygiène-Beauté
914,True,Eau de Cologne ambrée,le flacon de 250 ml,"Labell, une marque Intermarché",2.08,8.32,Hygiène-Beauté
93956,True,Eau de toilette Leçon de Séduction,le flacon de 50 ml,Inessance,9.35,187.0,Hygiène-Beauté
65388,True,Eau de Cologne lavande,le flacon de 500ml,"Labell, une marque Intermarché",4.01,8.02,Hygiène-Beauté
194819,True,Eau de Toilette Tu Es Unique,Le flacon de 75ml,Eau jeune,11.66,155.47,Hygiène-Beauté
79969,True,Eau de toilette gourmande It's Berry Nice,le flacon de 100 ml,"Labell, une marque Intermarché",6.22,62.2,Hygiène-Beauté
218945,True,Eau de Cologne fraîcheur ylang-ylang,Le flacon de 250ml,Christine Darvin,5.29,21.16,Hygiène-Beauté
